relative_path,archive_path,local_size_bytes,archive_size_bytes,local_crc32,archive_crc32,status
Signals/DATA A/A46/frequency-band-selected_A46.xml,BCI Database/Signals/DATA A/A46/frequency-band-selected_A46.xml,575,575,4a0c6886,4a0c6886,match
Signals/DATA A/A47/A47_CE_baseline.gdf,BCI Database/Signals/DATA A/A47/A47_CE_baseline.gdf,24527154,24527154,8e87f289,8e87f289,match
Signals/DATA A/A47/A47_OE_baseline.gdf,BCI Database/Signals/DATA A/A47/A47_OE_baseline.gdf,24527154,24527154,ffb95a19,ffb95a19,match
Signals/DATA A/A47/A47_R1_acquisition.gdf,BCI Database/Signals/DATA A/A47/A47_R1_acquisition.gdf,59000512,59000512,6145296c,6145296c,match
Signals/DATA A/A47/A47_R2_acquisition.gdf,BCI Database/Signals/DATA A/A47/A47_R2_acquisition.gdf,59000512,59000512,bf7ee80b,bf7ee80b,match
Signals/DATA A/A47/A47_R3_onlineT.gdf,BCI Database/Signals/DATA A/A47/A47_R3_onlineT.gdf,59000518,59000518,539a56e2,539a56e2,match
Signals/DATA A/A47/A47_R4_onlineT.gdf,BCI Database/Signals/DATA A/A47/A47_R4_onlineT.gdf,59000518,59000518,1c79faef,1c79faef,match
Signals/DATA A/A47/A47_R5_onlineT.gdf,BCI Database/Signals/DATA A/A47/A47_R5_onlineT.gdf,59000518,59000518,0a1b0257,0a1b0257,match
Signals/DATA A/A47/A47_R6_onlineT.gdf,BCI Database/Signals/DATA A/A47/A47_R6_onlineT.gdf,59000518,59000518,1ffbca16,1ffbca16,match
Signals/DATA A/A47/classifier_A47.xml,BCI Database/Signals/DATA A/A47/classifier_A47.xml,995,995,046a49a8,046a49a8,match
Signals/DATA A/A47/csp-spatial-filter_A47.xml,BCI Database/Signals/DATA A/A47/csp-spatial-filter_A47.xml,2531,2531,58115483,58115483,match
Signals/DATA A/A47/frequency-band-selected_A47.csv,BCI Database/Signals/DATA A/A47/frequency-band-selected_A47.csv,9963,9963,dd87c914,dd87c914,match
Signals/DATA A/A47/frequency-band-selected_A47.xml,BCI Database/Signals/DATA A/A47/frequency-band-selected_A47.xml,577,577,56b12665,56b12665,match
Signals/DATA A/A48/A48_CE_baseline.gdf,BCI Database/Signals/DATA A/A48/A48_CE_baseline.gdf,24527154,24527154,a923f6c3,a923f6c3,match
Signals/DATA A/A48/A48_OE_baseline.gdf,BCI Database/Signals/DATA A/A48/A48_OE_baseline.gdf,24527154,24527154,a4b7b44b,a4b7b44b,match
Signals/DATA A/A48/A48_R1_acquisition.gdf,BCI Database/Signals/DATA A/A48/A48_R1_acquisition.gdf,58435258,58435258,46f01510,46f01510,match
Signals/DATA A/A48/A48_R2_acquisition.gdf,BCI Database/Signals/DATA A/A48/A48_R2_acquisition.gdf,59000512,59000512,4eb64d90,4eb64d90,match
Signals/DATA A/A48/A48_R3_onlineT.gdf,BCI Database/Signals/DATA A/A48/A48_R3_onlineT.gdf,58820288,58820288,5383827b,5383827b,match
Signals/DATA A/A48/A48_R4_onlineT.gdf,BCI Database/Signals/DATA A/A48/A48_R4_onlineT.gdf,59000518,59000518,bf77138a,bf77138a,match
Signals/DATA A/A48/A48_R5_onlineT.gdf,BCI Database/Signals/DATA A/A48/A48_R5_onlineT.gdf,58492608,58492608,401175c5,401175c5,match
Signals/DATA A/A48/A48_R6_onlineT.gdf,BCI Database/Signals/DATA A/A48/A48_R6_onlineT.gdf,58631872,58631872,32ad853f,32ad853f,match
Signals/DATA A/A48/classifier_A48.xml,BCI Database/Signals/DATA A/A48/classifier_A48.xml,995,995,7d6129d2,7d6129d2,match
Signals/DATA A/A48/csp-spatial-filter_A48.xml,BCI Database/Signals/DATA A/A48/csp-spatial-filter_A48.xml,2531,2531,d9556672,d9556672,match
Signals/DATA A/A48/frequency-band-selected_A48.csv,BCI Database/Signals/DATA A/A48/frequency-band-selected_A48.csv,9976,9976,3f70d79d,3f70d79d,match
Signals/DATA A/A48/frequency-band-selected_A48.xml,BCI Database/Signals/DATA A/A48/frequency-band-selected_A48.xml,577,577,dbb0902c,dbb0902c,match
Signals/DATA A/A49/A49_CE_baseline.gdf,BCI Database/Signals/DATA A/A49/A49_CE_baseline.gdf,24527154,24527154,7bb6b5f1,7bb6b5f1,match
Signals/DATA A/A49/A49_OE_baseline.gdf,BCI Database/Signals/DATA A/A49/A49_OE_baseline.gdf,24527154,24527154,d1733f81,d1733f81,match
Signals/DATA A/A49/A49_R1_acquisition.gdf,BCI Database/Signals/DATA A/A49/A49_R1_acquisition.gdf,59000512,59000512,8d9da488,8d9da488,match
Signals/DATA A/A49/A49_R2_acquisition.gdf,BCI Database/Signals/DATA A/A49/A49_R2_acquisition.gdf,59000512,59000512,16e17e6e,16e17e6e,match
Signals/DATA A/A49/A49_R3_onlineT.gdf,BCI Database/Signals/DATA A/A49/A49_R3_onlineT.gdf,59000518,59000518,a4610188,a4610188,match
Signals/DATA A/A49/A49_R4_onlineT.gdf,BCI Database/Signals/DATA A/A49/A49_R4_onlineT.gdf,59000518,59000518,edead057,edead057,match
Signals/DATA A/A49/A49_R5_onlineT.gdf,BCI Database/Signals/DATA A/A49/A49_R5_onlineT.gdf,59000518,59000518,9f004510,9f004510,match
Signals/DATA A/A49/A49_R6_onlineT.gdf,BCI Database/Signals/DATA A/A49/A49_R6_onlineT.gdf,59000518,59000518,04ed28fc,04ed28fc,match
Signals/DATA A/A49/classifier_A49.xml,BCI Database/Signals/DATA A/A49/classifier_A49.xml,995,995,d7645739,d7645739,match
Signals/DATA A/A49/csp-spatial-filter_A49.xml,BCI Database/Signals/DATA A/A49/csp-spatial-filter_A49.xml,2530,2530,120c2ab7,120c2ab7,match
Signals/DATA A/A49/frequency-band-selected_A49.csv,BCI Database/Signals/DATA A/A49/frequency-band-selected_A49.csv,9988,9988,d2b9878d,d2b9878d,match
Signals/DATA A/A49/frequency-band-selected_A49.xml,BCI Database/Signals/DATA A/A49/frequency-band-selected_A49.xml,577,577,cb6fda0c,cb6fda0c,match
Signals/DATA A/A5/A5_CE_baseline.gdf,BCI Database/Signals/DATA A/A5/A5_CE_baseline.gdf,24527154,24527154,6889a462,6889a462,match
Signals/DATA A/A5/A5_OE_baseline.gdf,BCI Database/Signals/DATA A/A5/A5_OE_baseline.gdf,24527154,24527154,b51ebed4,b51ebed4,match
Signals/DATA A/A5/A5_R1_acquisition.gdf,BCI Database/Signals/DATA A/A5/A5_R1_acquisition.gdf,59000512,59000512,25215d65,25215d65,match
Signals/DATA A/A5/A5_R2_acquisition.gdf,BCI Database/Signals/DATA A/A5/A5_R2_acquisition.gdf,59000512,59000512,5e47d91c,5e47d91c,match
Signals/DATA A/A5/A5_R3_onlineT.gdf,BCI Database/Signals/DATA A/A5/A5_R3_onlineT.gdf,59000512,59000512,aabe8c2d,aabe8c2d,match
Signals/DATA A/A5/A5_R4_onlineT.gdf,BCI Database/Signals/DATA A/A5/A5_R4_onlineT.gdf,59000512,59000512,44db5a4c,44db5a4c,match
Signals/DATA A/A5/A5_R5_onlineT.gdf,BCI Database/Signals/DATA A/A5/A5_R5_onlineT.gdf,59000512,59000512,3d47b4c5,3d47b4c5,match
Signals/DATA A/A5/A5_R6_onlineT.gdf,BCI Database/Signals/DATA A/A5/A5_R6_onlineT.gdf,59967168,59967168,a7757bfe,a7757bfe,match
Signals/DATA A/A5/classifier_A5.xml,BCI Database/Signals/DATA A/A5/classifier_A5.xml,995,995,155c9be6,155c9be6,match
Signals/DATA A/A5/csp-spatial-filter_A5.xml,BCI Database/Signals/DATA A/A5/csp-spatial-filter_A5.xml,2529,2529,911e8665,911e8665,match
Signals/DATA A/A5/frequency-band-selected_A5.csv,BCI Database/Signals/DATA A/A5/frequency-band-selected_A5.csv,9972,9972,20306bba,20306bba,match
Signals/DATA A/A5/frequency-band-selected_A5.xml,BCI Database/Signals/DATA A/A5/frequency-band-selected_A5.xml,577,577,aeb1d86d,aeb1d86d,match
Signals/DATA A/A50/A50_CE_baseline.gdf,BCI Database/Signals/DATA A/A50/A50_CE_baseline.gdf,24527154,24527154,88ae0174,88ae0174,match
Signals/DATA A/A50/A50_OE_baseline.gdf,BCI Database/Signals/DATA A/A50/A50_OE_baseline.gdf,24527154,24527154,6e3979f5,6e3979f5,match
Signals/DATA A/A50/A50_R1_acquisition.gdf,BCI Database/Signals/DATA A/A50/A50_R1_acquisition.gdf,59000512,59000512,19dab961,19dab961,match
Signals/DATA A/A50/A50_R2_acquisition.gdf,BCI Database/Signals/DATA A/A50/A50_R2_acquisition.gdf,59000512,59000512,742cee20,742cee20,match
Signals/DATA A/A50/A50_R3_onlineT.gdf,BCI Database/Signals/DATA A/A50/A50_R3_onlineT.gdf,59000518,59000518,edfc5a81,edfc5a81,match
Signals/DATA A/A50/A50_R4_onlineT.gdf,BCI Database/Signals/DATA A/A50/A50_R4_onlineT.gdf,59000518,59000518,96ced3d6,96ced3d6,match
Signals/DATA A/A50/A50_R5_onlineT.gdf,BCI Database/Signals/DATA A/A50/A50_R5_onlineT.gdf,59000518,59000518,8a3581ba,8a3581ba,match
Signals/DATA A/A50/A50_R6_onlineT.gdf,BCI Database/Signals/DATA A/A50/A50_R6_onlineT.gdf,59000518,59000518,e64dbf99,e64dbf99,match
Signals/DATA A/A50/classifier_A50.xml,BCI Database/Signals/DATA A/A50/classifier_A50.xml,995,995,617a1db2,617a1db2,match
Signals/DATA A/A50/csp-spatial-filter_A50.xml,BCI Database/Signals/DATA A/A50/csp-spatial-filter_A50.xml,2536,2536,afbe8e6d,afbe8e6d,match
Signals/DATA A/A50/frequency-band-selected_A50.csv,BCI Database/Signals/DATA A/A50/frequency-band-selected_A50.csv,9982,9982,15f12e43,15f12e43,match
Signals/DATA A/A50/frequency-band-selected_A50.xml,BCI Database/Signals/DATA A/A50/frequency-band-selected_A50.xml,577,577,45a275f1,45a275f1,match
Signals/DATA A/A51/A51_CE_baseline.gdf,BCI Database/Signals/DATA A/A51/A51_CE_baseline.gdf,24527154,24527154,f5edcfb3,f5edcfb3,match
Signals/DATA A/A51/A51_OE_baseline.gdf,BCI Database/Signals/DATA A/A51/A51_OE_baseline.gdf,24527154,24527154,a390aeb4,a390aeb4,match
Signals/DATA A/A51/A51_R1_acquisition.gdf,BCI Database/Signals/DATA A/A51/A51_R1_acquisition.gdf,59000512,59000512,eb7f06e8,eb7f06e8,match
Signals/DATA A/A51/A51_R2_acquisition.gdf,BCI Database/Signals/DATA A/A51/A51_R2_acquisition.gdf,59000512,59000512,f3112acb,f3112acb,match
Signals/DATA A/A51/A51_R3_onlineT.gdf,BCI Database/Signals/DATA A/A51/A51_R3_onlineT.gdf,59000518,59000518,060f8698,060f8698,match
Signals/DATA A/A51/A51_R4_onlineT.gdf,BCI Database/Signals/DATA A/A51/A51_R4_onlineT.gdf,59000518,59000518,f97ee625,f97ee625,match
Signals/DATA A/A51/A51_R5_onlineT.gdf,BCI Database/Signals/DATA A/A51/A51_R5_onlineT.gdf,59000518,59000518,d5464cd1,d5464cd1,match
Signals/DATA A/A51/A51_R6_onlineT.gdf,BCI Database/Signals/DATA A/A51/A51_R6_onlineT.gdf,59000518,59000518,00b3c5a2,00b3c5a2,match
Signals/DATA A/A51/classifier_A51.xml,BCI Database/Signals/DATA A/A51/classifier_A51.xml,999,999,12bf97c4,12bf97c4,match
Signals/DATA A/A51/csp-spatial-filter_A51.xml,BCI Database/Signals/DATA A/A51/csp-spatial-filter_A51.xml,2537,2537,25c3466e,25c3466e,match
Signals/DATA A/A51/frequency-band-selected_A51.csv,BCI Database/Signals/DATA A/A51/frequency-band-selected_A51.csv,9955,9955,7ede3352,7ede3352,match
Signals/DATA A/A51/frequency-band-selected_A51.xml,BCI Database/Signals/DATA A/A51/frequency-band-selected_A51.xml,577,577,3da43799,3da43799,match
Signals/DATA A/A52/A52_CE_baseline.gdf,BCI Database/Signals/DATA A/A52/A52_CE_baseline.gdf,24527154,24527154,4b558c1e,4b558c1e,match
Signals/DATA A/A52/A52_OE_baseline.gdf,BCI Database/Signals/DATA A/A52/A52_OE_baseline.gdf,24527154,24527154,ad9cbc61,ad9cbc61,match
Signals/DATA A/A52/A52_R1_acquisition.gdf,BCI Database/Signals/DATA A/A52/A52_R1_acquisition.gdf,59000512,59000512,320ace77,320ace77,match
Signals/DATA A/A52/A52_R2_acquisition.gdf,BCI Database/Signals/DATA A/A52/A52_R2_acquisition.gdf,59000512,59000512,244e1024,244e1024,match
Signals/DATA A/A52/A52_R3_onlineT.gdf,BCI Database/Signals/DATA A/A52/A52_R3_onlineT.gdf,59000518,59000518,563f5506,563f5506,match
Signals/DATA A/A52/A52_R4_onlineT.gdf,BCI Database/Signals/DATA A/A52/A52_R4_onlineT.gdf,59000518,59000518,861f8c6f,861f8c6f,match
Signals/DATA A/A52/A52_R5_onlineT.gdf,BCI Database/Signals/DATA A/A52/A52_R5_onlineT.gdf,59000518,59000518,c74cd2c5,c74cd2c5,match
Signals/DATA A/A52/A52_R6_onlineT.gdf,BCI Database/Signals/DATA A/A52/A52_R6_onlineT.gdf,59000518,59000518,47372e79,47372e79,match
Signals/DATA A/A52/classifier_A52.xml,BCI Database/Signals/DATA A/A52/classifier_A52.xml,995,995,7300caab,7300caab,match
Signals/DATA A/A52/csp-spatial-filter_A52.xml,BCI Database/Signals/DATA A/A52/csp-spatial-filter_A52.xml,2530,2530,1d5dfa8a,1d5dfa8a,match
Signals/DATA A/A52/frequency-band-selected_A52.csv,BCI Database/Signals/DATA A/A52/frequency-band-selected_A52.csv,9967,9967,62946e2d,62946e2d,match
Signals/DATA A/A52/frequency-band-selected_A52.xml,BCI Database/Signals/DATA A/A52/frequency-band-selected_A52.xml,576,576,861f1e84,861f1e84,match
Signals/DATA A/A53/A53_CE_baseline.gdf,BCI Database/Signals/DATA A/A53/A53_CE_baseline.gdf,24527154,24527154,cb805371,cb805371,match
Signals/DATA A/A53/A53_OE_baseline.gdf,BCI Database/Signals/DATA A/A53/A53_OE_baseline.gdf,24527154,24527154,3db83b68,3db83b68,match
Signals/DATA A/A53/A53_R1_acquisition.gdf,BCI Database/Signals/DATA A/A53/A53_R1_acquisition.gdf,59000512,59000512,86686ec5,86686ec5,match
Signals/DATA A/A53/A53_R2_acquisition.gdf,BCI Database/Signals/DATA A/A53/A53_R2_acquisition.gdf,59000512,59000512,a2d8d108,a2d8d108,match
Signals/DATA A/A53/A53_R3_onlineT.gdf,BCI Database/Signals/DATA A/A53/A53_R3_onlineT.gdf,59000518,59000518,b731b925,b731b925,match
Signals/DATA A/A53/A53_R4_onlineT.gdf,BCI Database/Signals/DATA A/A53/A53_R4_onlineT.gdf,59000518,59000518,a4117072,a4117072,match
Signals/DATA A/A53/A53_R5_onlineT.gdf,BCI Database/Signals/DATA A/A53/A53_R5_onlineT.gdf,59000518,59000518,fe208a63,fe208a63,match
Signals/DATA A/A53/A53_R6_onlineT.gdf,BCI Database/Signals/DATA A/A53/A53_R6_onlineT.gdf,59000518,59000518,dbaa8535,dbaa8535,match
Signals/DATA A/A53/classifier_A53.xml,BCI Database/Signals/DATA A/A53/classifier_A53.xml,996,996,589f75be,589f75be,match
Signals/DATA A/A53/csp-spatial-filter_A53.xml,BCI Database/Signals/DATA A/A53/csp-spatial-filter_A53.xml,2531,2531,b9a8a3fb,b9a8a3fb,match
Signals/DATA A/A53/frequency-band-selected_A53.csv,BCI Database/Signals/DATA A/A53/frequency-band-selected_A53.csv,9986,9986,0ce88811,0ce88811,match
Signals/DATA A/A53/frequency-band-selected_A53.xml,BCI Database/Signals/DATA A/A53/frequency-band-selected_A53.xml,577,577,1a5b0464,1a5b0464,match
Signals/DATA A/A54/A54_CE_baseline.gdf,BCI Database/Signals/DATA A/A54/A54_CE_baseline.gdf,24527154,24527154,ac47a30c,ac47a30c,match
Signals/DATA A/A54/A54_OE_baseline.gdf,BCI Database/Signals/DATA A/A54/A54_OE_baseline.gdf,24527154,24527154,38a47484,38a47484,match
Signals/DATA A/A54/A54_R1_acquisition.gdf,BCI Database/Signals/DATA A/A54/A54_R1_acquisition.gdf,59000512,59000512,cb71ec2a,cb71ec2a,match
Signals/DATA A/A54/A54_R2_acquisition.gdf,BCI Database/Signals/DATA A/A54/A54_R2_acquisition.gdf,59000512,59000512,821f3b09,821f3b09,match
Signals/DATA A/A54/A54_R3_onlineT.gdf,BCI Database/Signals/DATA A/A54/A54_R3_onlineT.gdf,59000518,59000518,6644cf23,6644cf23,match
Signals/DATA A/A54/A54_R4_onlineT.gdf,BCI Database/Signals/DATA A/A54/A54_R4_onlineT.gdf,59000518,59000518,019b51e0,019b51e0,match
Signals/DATA A/A54/A54_R5_onlineT.gdf,BCI Database/Signals/DATA A/A54/A54_R5_onlineT.gdf,59000518,59000518,a4024067,a4024067,match
Signals/DATA A/A54/A54_R6_onlineT.gdf,BCI Database/Signals/DATA A/A54/A54_R6_onlineT.gdf,59000518,59000518,67785ad1,67785ad1,match
Signals/DATA A/A54/classifier_A54.xml,BCI Database/Signals/DATA A/A54/classifier_A54.xml,995,995,7edeecf1,7edeecf1,match
Signals/DATA A/A54/csp-spatial-filter_A54.xml,BCI Database/Signals/DATA A/A54/csp-spatial-filter_A54.xml,2534,2534,2ea49309,2ea49309,match
Signals/DATA A/A54/frequency-band-selected_A54.csv,BCI Database/Signals/DATA A/A54/frequency-band-selected_A54.csv,9970,9970,269c31a0,269c31a0,match
Signals/DATA A/A54/frequency-band-selected_A54.xml,BCI Database/Signals/DATA A/A54/frequency-band-selected_A54.xml,577,577,d0ad6dfe,d0ad6dfe,match
Signals/DATA A/A55/A55_CE_baseline.gdf,BCI Database/Signals/DATA A/A55/A55_CE_baseline.gdf,24527154,24527154,bb21cb10,bb21cb10,match
Signals/DATA A/A55/A55_OE_baseline.gdf,BCI Database/Signals/DATA A/A55/A55_OE_baseline.gdf,24527154,24527154,91b08321,91b08321,match
Signals/DATA A/A55/A55_R1_acquisition.gdf,BCI Database/Signals/DATA A/A55/A55_R1_acquisition.gdf,59000512,59000512,1c20f84f,1c20f84f,match
Signals/DATA A/A55/A55_R2_acquisition.gdf,BCI Database/Signals/DATA A/A55/A55_R2_acquisition.gdf,59000512,59000512,96f57aa0,96f57aa0,match
Signals/DATA A/A55/A55_R3_onlineT.gdf,BCI Database/Signals/DATA A/A55/A55_R3_onlineT.gdf,59000518,59000518,18af1cd5,18af1cd5,match
Signals/DATA A/A55/A55_R4_onlineT.gdf,BCI Database/Signals/DATA A/A55/A55_R4_onlineT.gdf,59000518,59000518,7166e0da,7166e0da,match
Signals/DATA A/A55/A55_R5_onlineT.gdf,BCI Database/Signals/DATA A/A55/A55_R5_onlineT.gdf,59000518,59000518,0a8ed82b,0a8ed82b,match
Signals/DATA A/A55/A55_R6_onlineT.gdf,BCI Database/Signals/DATA A/A55/A55_R6_onlineT.gdf,59000518,59000518,4c7385cd,4c7385cd,match
Signals/DATA A/A55/classifier_A55.xml,BCI Database/Signals/DATA A/A55/classifier_A55.xml,993,993,6fa6594a,6fa6594a,match
Signals/DATA A/A55/csp-spatial-filter_A55.xml,BCI Database/Signals/DATA A/A55/csp-spatial-filter_A55.xml,2531,2531,e020597b,e020597b,match
Signals/DATA A/A55/frequency-band-selected_A55.csv,BCI Database/Signals/DATA A/A55/frequency-band-selected_A55.csv,9960,9960,02626b83,02626b83,match
Signals/DATA A/A55/frequency-band-selected_A55.xml,BCI Database/Signals/DATA A/A55/frequency-band-selected_A55.xml,577,577,e78e77d1,e78e77d1,match
Signals/DATA A/A56/A56_CE_baseline.gdf,BCI Database/Signals/DATA A/A56/A56_CE_baseline.gdf,24527154,24527154,3625bcf2,3625bcf2,match
Signals/DATA A/A56/A56_OE_baseline.gdf,BCI Database/Signals/DATA A/A56/A56_OE_baseline.gdf,24453420,24453420,3f813f04,3f813f04,match
Signals/DATA A/A56/A56_R1_acquisition.gdf,BCI Database/Signals/DATA A/A56/A56_R1_acquisition.gdf,59000512,59000512,5f66b947,5f66b947,match
Signals/DATA A/A56/A56_R2_acquisition.gdf,BCI Database/Signals/DATA A/A56/A56_R2_acquisition.gdf,59000512,59000512,b9b48817,b9b48817,match
Signals/DATA A/A56/A56_R3_onlineT.gdf,BCI Database/Signals/DATA A/A56/A56_R3_onlineT.gdf,59000518,59000518,72939570,72939570,match
Signals/DATA A/A56/A56_R4_onlineT.gdf,BCI Database/Signals/DATA A/A56/A56_R4_onlineT.gdf,59000518,59000518,adbc1ff3,adbc1ff3,match
Signals/DATA A/A56/A56_R5_onlineT.gdf,BCI Database/Signals/DATA A/A56/A56_R5_onlineT.gdf,59000518,59000518,8acf2f8f,8acf2f8f,match
Signals/DATA A/A56/A56_R6_onlineT.gdf,BCI Database/Signals/DATA A/A56/A56_R6_onlineT.gdf,59000518,59000518,13553d80,13553d80,match
Signals/DATA A/A56/classifier_A56.xml,BCI Database/Signals/DATA A/A56/classifier_A56.xml,993,993,77b0ce9e,77b0ce9e,match
Signals/DATA A/A56/csp-spatial-filter_A56.xml,BCI Database/Signals/DATA A/A56/csp-spatial-filter_A56.xml,2533,2533,b71a39d0,b71a39d0,match
Signals/DATA A/A56/frequency-band-selected_A56.csv,BCI Database/Signals/DATA A/A56/frequency-band-selected_A56.csv,9887,9887,a03ee56d,a03ee56d,match
Signals/DATA A/A56/frequency-band-selected_A56.xml,BCI Database/Signals/DATA A/A56/frequency-band-selected_A56.xml,576,576,1298c50e,1298c50e,match
Signals/DATA A/A57/A57_CE_baseline.gdf,BCI Database/Signals/DATA A/A57/A57_CE_baseline.gdf,24527154,24527154,ff4ef0e7,ff4ef0e7,match
Signals/DATA A/A57/A57_OE_baseline.gdf,BCI Database/Signals/DATA A/A57/A57_OE_baseline.gdf,24527154,24527154,0f64defc,0f64defc,match
Signals/DATA A/A57/A57_R1_acquisition.gdf,BCI Database/Signals/DATA A/A57/A57_R1_acquisition.gdf,59000512,59000512,c4b77ddd,c4b77ddd,match
Signals/DATA A/A57/A57_R2_acquisition.gdf,BCI Database/Signals/DATA A/A57/A57_R2_acquisition.gdf,59000512,59000512,4575d341,4575d341,match
Signals/DATA A/A57/A57_R3_onlineT.gdf,BCI Database/Signals/DATA A/A57/A57_R3_onlineT.gdf,59000518,59000518,00bdd9cc,00bdd9cc,match
Signals/DATA A/A57/A57_R4_onlineT.gdf,BCI Database/Signals/DATA A/A57/A57_R4_onlineT.gdf,59000518,59000518,305674d4,305674d4,match
Signals/DATA A/A57/A57_R5_onlineT.gdf,BCI Database/Signals/DATA A/A57/A57_R5_onlineT.gdf,59000518,59000518,da4277e8,da4277e8,match
Signals/DATA A/A57/A57_R6_onlineT.gdf,BCI Database/Signals/DATA A/A57/A57_R6_onlineT.gdf,59000518,59000518,5a813984,5a813984,match
Signals/DATA A/A57/classifier_A57.xml,BCI Database/Signals/DATA A/A57/classifier_A57.xml,1000,1000,f9909fc3,f9909fc3,match
Signals/DATA A/A57/csp-spatial-filter_A57.xml,BCI Database/Signals/DATA A/A57/csp-spatial-filter_A57.xml,2531,2531,936350a6,936350a6,match
Signals/DATA A/A57/frequency-band-selected_A57.csv,BCI Database/Signals/DATA A/A57/frequency-band-selected_A57.csv,9973,9973,e37b52b0,e37b52b0,match
Signals/DATA A/A57/frequency-band-selected_A57.xml,BCI Database/Signals/DATA A/A57/frequency-band-selected_A57.xml,577,577,147d28be,147d28be,match
Signals/DATA A/A58/A58_CE_baseline.gdf,BCI Database/Signals/DATA A/A58/A58_CE_baseline.gdf,24527154,24527154,64b6cf7c,64b6cf7c,match
Signals/DATA A/A58/A58_OE_baseline.gdf,BCI Database/Signals/DATA A/A58/A58_OE_baseline.gdf,24527154,24527154,e0743c52,e0743c52,match
Signals/DATA A/A58/A58_R1_acquisition.gdf,BCI Database/Signals/DATA A/A58/A58_R1_acquisition.gdf,59000512,59000512,7d2de77e,7d2de77e,match
Signals/DATA A/A58/A58_R2_acquisition.gdf,BCI Database/Signals/DATA A/A58/A58_R2_acquisition.gdf,59000512,59000512,eaeb27c4,eaeb27c4,match
Signals/DATA A/A58/A58_R3_onlineT.gdf,BCI Database/Signals/DATA A/A58/A58_R3_onlineT.gdf,59000518,59000518,3f1373e9,3f1373e9,match
Signals/DATA A/A58/A58_R4_onlineT.gdf,BCI Database/Signals/DATA A/A58/A58_R4_onlineT.gdf,59000518,59000518,d16d14da,d16d14da,match
Signals/DATA A/A58/A58_R5_onlineT.gdf,BCI Database/Signals/DATA A/A58/A58_R5_onlineT.gdf,59000518,59000518,5ebfac19,5ebfac19,match
Signals/DATA A/A58/A58_R6_onlineT.gdf,BCI Database/Signals/DATA A/A58/A58_R6_onlineT.gdf,59000518,59000518,2b016837,2b016837,match
Signals/DATA A/A58/classifier_A58.xml,BCI Database/Signals/DATA A/A58/classifier_A58.xml,995,995,b4cc2328,b4cc2328,match
Signals/DATA A/A58/csp-spatial-filter_A58.xml,BCI Database/Signals/DATA A/A58/csp-spatial-filter_A58.xml,2528,2528,110c2a8f,110c2a8f,match
Signals/DATA A/A58/frequency-band-selected_A58.csv,BCI Database/Signals/DATA A/A58/frequency-band-selected_A58.csv,9942,9942,29d5315e,29d5315e,match
Signals/DATA A/A58/frequency-band-selected_A58.xml,BCI Database/Signals/DATA A/A58/frequency-band-selected_A58.xml,577,577,234d3f89,234d3f89,match
Signals/DATA A/A59/A59=S12 pas de filtre dans serveur.txt,BCI Database/Signals/DATA A/A59/A59=S12 pas de filtre dans serveur.txt,68,68,11474886,11474886,match
Signals/DATA A/A59/A59_CE_baseline.gdf,BCI Database/Signals/DATA A/A59/A59_CE_baseline.gdf,24527154,24527154,ba283bd2,ba283bd2,match
Signals/DATA A/A59/A59_OE_baseline.gdf,BCI Database/Signals/DATA A/A59/A59_OE_baseline.gdf,24527154,24527154,74400cc0,74400cc0,match
Signals/DATA A/A59/A59_R1_acquisition.gdf,BCI Database/Signals/DATA A/A59/A59_R1_acquisition.gdf,59000512,59000512,f4532793,f4532793,match
Signals/DATA A/A59/A59_R2_acquisition.gdf,BCI Database/Signals/DATA A/A59/A59_R2_acquisition.gdf,58836666,58836666,41b9e233,41b9e233,match
Signals/DATA A/A59/A59_R3_onlineT.gdf,BCI Database/Signals/DATA A/A59/A59_R3_onlineT.gdf,59000518,59000518,30da8eff,30da8eff,match
Signals/DATA A/A59/A59_R4_onlineT.gdf,BCI Database/Signals/DATA A/A59/A59_R4_onlineT.gdf,59000518,59000518,e00ea29d,e00ea29d,match
Signals/DATA A/A6/A6_CE_baseline.gdf,BCI Database/Signals/DATA A/A6/A6_CE_baseline.gdf,24527154,24527154,b18cf5a1,b18cf5a1,match
Signals/DATA A/A6/A6_OE_baseline.gdf,BCI Database/Signals/DATA A/A6/A6_OE_baseline.gdf,24527154,24527154,8bcd601c,8bcd601c,match
Signals/DATA A/A6/A6_R1_acquisition.gdf,BCI Database/Signals/DATA A/A6/A6_R1_acquisition.gdf,59000512,59000512,8e86653f,8e86653f,match
Signals/DATA A/A6/A6_R2_acquisition.gdf,BCI Database/Signals/DATA A/A6/A6_R2_acquisition.gdf,59000512,59000512,6e2bb400,6e2bb400,match
Signals/DATA A/A6/A6_R3_onlineT.gdf,BCI Database/Signals/DATA A/A6/A6_R3_onlineT.gdf,59000512,59000512,4d141ad1,4d141ad1,match
Signals/DATA A/A6/A6_R4_onlineT.gdf,BCI Database/Signals/DATA A/A6/A6_R4_onlineT.gdf,59000512,59000512,5f269b50,5f269b50,match
Signals/DATA A/A6/A6_R5_onlineT.gdf,BCI Database/Signals/DATA A/A6/A6_R5_onlineT.gdf,59000512,59000512,e3892c9f,e3892c9f,match
Signals/DATA A/A6/A6_R6_onlineT.gdf,BCI Database/Signals/DATA A/A6/A6_R6_onlineT.gdf,59000512,59000512,6825d97b,6825d97b,match
