replicate,state_permutation_group_mean_gap,state_permutation_effective_subjects,random_variable_group_mean_gap,random_variable_effective_subjects,validity_label,config_hash
912,0.010894236367567638,57,0.004835749745864186,57,full_predeclared_inference,e90eda294b47248d
913,0.0037544131404632208,57,-0.008623574931170075,57,full_predeclared_inference,e90eda294b47248d
914,-0.003142351288686487,57,-0.0036066405028790777,57,full_predeclared_inference,e90eda294b47248d
915,0.0025029534392520284,57,0.017378752236746616,57,full_predeclared_inference,e90eda294b47248d
916,-0.004228363971814915,57,-0.006417417144747898,57,full_predeclared_inference,e90eda294b47248d
917,-0.005560591104886291,57,-0.0008237066180382702,57,full_predeclared_inference,e90eda294b47248d
918,-0.003111629594355452,57,0.005370659881820127,57,full_predeclared_inference,e90eda294b47248d
919,0.006026248006258332,57,0.003635274296596482,57,full_predeclared_inference,e90eda294b47248d
920,0.0013501829050954644,57,-0.006241122789289458,57,full_predeclared_inference,e90eda294b47248d
921,0.0030825964822617947,57,-0.0008530615417960685,57,full_predeclared_inference,e90eda294b47248d
922,-0.010035243242858444,57,-0.005895103431868389,57,full_predeclared_inference,e90eda294b47248d
923,-0.01750988712504816,57,0.01715784317337711,57,full_predeclared_inference,e90eda294b47248d
924,-0.0020287123545606207,57,-0.028311524045556005,57,full_predeclared_inference,e90eda294b47248d
925,0.0007212189050405513,57,0.0005292395446227538,57,full_predeclared_inference,e90eda294b47248d
926,0.009283773679062551,57,0.003538528682005115,57,full_predeclared_inference,e90eda294b47248d
927,-0.00014178529521862782,57,-0.01682840906538348,57,full_predeclared_inference,e90eda294b47248d
928,0.002895667410873812,57,-0.012226428160651618,57,full_predeclared_inference,e90eda294b47248d
929,-0.01091057516977107,57,-0.005347489416096115,57,full_predeclared_inference,e90eda294b47248d
930,-0.010267573680844915,57,-0.001812973261973827,57,full_predeclared_inference,e90eda294b47248d
931,-0.0010436464010762417,57,0.012068741159682822,57,full_predeclared_inference,e90eda294b47248d
932,0.017809669925742275,57,-0.018548889618185255,57,full_predeclared_inference,e90eda294b47248d
933,-0.008422280614426493,57,0.0067320470074108095,57,full_predeclared_inference,e90eda294b47248d
934,0.015313098757660402,57,0.0076781554171584925,57,full_predeclared_inference,e90eda294b47248d
935,-0.019278616231236764,57,0.0006490121393958711,57,full_predeclared_inference,e90eda294b47248d
936,-0.0004808133127737879,57,-0.0011993195680955037,57,full_predeclared_inference,e90eda294b47248d
937,0.015790912820487356,57,0.0003732655716963777,57,full_predeclared_inference,e90eda294b47248d
938,0.00445341396798359,57,-0.009174925788092432,57,full_predeclared_inference,e90eda294b47248d
939,-0.010697103547063169,57,-0.01326737404537059,57,full_predeclared_inference,e90eda294b47248d
940,-3.697742756571717e-05,57,0.008025440109272143,57,full_predeclared_inference,e90eda294b47248d
941,0.005587829805089604,57,-0.0056063539686607745,57,full_predeclared_inference,e90eda294b47248d
942,-0.003161124933739851,57,-0.021758772964388988,57,full_predeclared_inference,e90eda294b47248d
943,-0.00639694960358938,57,0.007239061227939245,57,full_predeclared_inference,e90eda294b47248d
944,-0.0026241007276459234,57,-0.0015902440005945218,57,full_predeclared_inference,e90eda294b47248d
945,0.00711438088732508,57,0.0005804119928958138,57,full_predeclared_inference,e90eda294b47248d
946,0.010317157653643298,57,-0.0036361931875013537,57,full_predeclared_inference,e90eda294b47248d
947,0.00434270770817018,57,-0.008774676677572736,57,full_predeclared_inference,e90eda294b47248d
948,-0.0027299534888302773,57,8.016038761002806e-05,57,full_predeclared_inference,e90eda294b47248d
949,0.0017543555649989057,57,-0.0005727105103005987,57,full_predeclared_inference,e90eda294b47248d
950,0.0072199268097317745,57,-0.011007229726764104,57,full_predeclared_inference,e90eda294b47248d
951,0.0061434586146274514,57,-0.0027758612459269825,57,full_predeclared_inference,e90eda294b47248d
952,0.011281845973327619,57,7.409008491283782e-05,57,full_predeclared_inference,e90eda294b47248d
953,-0.007548523788651309,57,0.0003923804403558265,57,full_predeclared_inference,e90eda294b47248d
954,-0.014528005404262216,57,0.0013730684562208854,57,full_predeclared_inference,e90eda294b47248d
955,-0.007628549527766837,57,-0.00904208767064472,57,full_predeclared_inference,e90eda294b47248d
956,-0.01167848932270177,57,0.0003475245369421006,57,full_predeclared_inference,e90eda294b47248d
957,0.011573375592269227,57,-0.009080705313758061,57,full_predeclared_inference,e90eda294b47248d
958,-0.001692361375285162,57,-0.006403206980083645,57,full_predeclared_inference,e90eda294b47248d
959,0.00552514483783428,57,-0.004676021614087888,57,full_predeclared_inference,e90eda294b47248d
960,-0.004117646796125887,57,0.00605547934419031,57,full_predeclared_inference,e90eda294b47248d
961,-0.018423424266294328,57,-0.010984904106456516,57,full_predeclared_inference,e90eda294b47248d
962,-0.00455116340612706,57,-0.00011021164934716709,57,full_predeclared_inference,e90eda294b47248d
963,0.003394643508656306,57,-0.006622522871764686,57,full_predeclared_inference,e90eda294b47248d
964,-0.012607769107882989,57,0.0061350714422171064,57,full_predeclared_inference,e90eda294b47248d
965,0.005410207893671707,57,0.00027688271973292213,57,full_predeclared_inference,e90eda294b47248d
966,7.989013935232753e-06,57,-0.0015209937112426902,57,full_predeclared_inference,e90eda294b47248d
967,-0.01223873968976425,57,0.0008167650528448289,57,full_predeclared_inference,e90eda294b47248d
968,-0.004662652294435615,57,-0.0009265876591125273,57,full_predeclared_inference,e90eda294b47248d
969,-0.005230877450792426,57,-0.016819871512716824,57,full_predeclared_inference,e90eda294b47248d
970,-0.005928648129486658,57,-0.005871240031886015,57,full_predeclared_inference,e90eda294b47248d
971,-0.0037814917533210827,57,-0.00022818372308804386,57,full_predeclared_inference,e90eda294b47248d
972,-0.006310739617806223,57,-0.006529369916791611,57,full_predeclared_inference,e90eda294b47248d
973,0.0013944601491927384,57,-0.0025282343839088204,57,full_predeclared_inference,e90eda294b47248d
974,0.0010252017520061426,57,0.004922439626426009,57,full_predeclared_inference,e90eda294b47248d
975,0.012669200694486626,57,0.01157278325594333,57,full_predeclared_inference,e90eda294b47248d
976,-0.004279382203089469,57,0.004502770521226876,57,full_predeclared_inference,e90eda294b47248d
977,-0.0008618801072046283,57,-0.01176446163026085,57,full_predeclared_inference,e90eda294b47248d
978,-0.011670280875769917,57,0.026184877089112032,57,full_predeclared_inference,e90eda294b47248d
979,0.0075739344400694965,57,-0.015843605595970384,57,full_predeclared_inference,e90eda294b47248d
980,0.0023273241585887367,57,-0.0026550076922397955,57,full_predeclared_inference,e90eda294b47248d
981,-0.00976712542765808,57,-0.009959782123273055,57,full_predeclared_inference,e90eda294b47248d
982,-0.008822112479032017,57,-0.012365692783830299,57,full_predeclared_inference,e90eda294b47248d
983,0.0014872122229506789,57,-0.003088932961265491,57,full_predeclared_inference,e90eda294b47248d
984,-0.00786419021880408,57,-0.003969690670118327,57,full_predeclared_inference,e90eda294b47248d
985,-0.004956585758156406,57,0.008566172270046392,57,full_predeclared_inference,e90eda294b47248d
986,-0.0007176753093287176,57,-0.0004629322520324585,57,full_predeclared_inference,e90eda294b47248d
987,0.009393793016389169,57,-0.0011795986323284483,57,full_predeclared_inference,e90eda294b47248d
988,0.0016100653393038965,57,-0.005504380162141801,57,full_predeclared_inference,e90eda294b47248d
989,0.0035770688890602305,57,0.006640060424519259,57,full_predeclared_inference,e90eda294b47248d
990,0.006663864777477483,57,-0.002689596256825404,57,full_predeclared_inference,e90eda294b47248d
991,-0.00043160185423736193,57,0.014417926542256213,57,full_predeclared_inference,e90eda294b47248d
992,-0.003599210727631682,57,-0.003105966859976285,57,full_predeclared_inference,e90eda294b47248d
993,-0.0050583328859236925,57,-0.01625835890102246,57,full_predeclared_inference,e90eda294b47248d
994,-0.004919096653891731,57,0.023383516668995297,57,full_predeclared_inference,e90eda294b47248d
995,0.00915537287585666,57,0.01444426348762286,57,full_predeclared_inference,e90eda294b47248d
996,0.012253918619047089,57,0.002468355229329062,57,full_predeclared_inference,e90eda294b47248d
997,-0.004577330697617393,57,0.0009359851840657561,57,full_predeclared_inference,e90eda294b47248d
998,-0.012882548150400039,57,-0.008936079071406488,57,full_predeclared_inference,e90eda294b47248d
999,-0.00782192024206791,57,-0.01244049081187416,57,full_predeclared_inference,e90eda294b47248d
